freq,power
0.0,800.0798000000002
0.003436426116838488,21.044942867398817
0.006872852233676976,-11.338104220524098
0.010309278350515464,32.90816640833654
0.013745704467353952,29.487089338394366
0.01718213058419244,41.01535681657817
0.020618556701030927,48.279763782812296
0.024054982817869414,45.83751903751087
0.027491408934707903,-10.782628854045065
0.030927835051546393,-47.58129368624819
0.03436426116838488,-62.28105968993939
0.037800687285223365,-3.014387675523956
0.041237113402061855,9.842123522428071
0.044673539518900345,4.53893290098312
0.04810996563573883,56.87387936159463
0.05154639175257732,6.483685622512102
0.054982817869415807,-45.30399642811008
0.058419243986254296,-11.108213856186378
0.061855670103092786,29.995092723059912
0.06529209621993128,-31.495105260442678
0.06872852233676977,23.73945609450881
0.07216494845360824,-62.95451152010727
0.07560137457044673,22.364765793129
0.07903780068728522,28.196512999599413
0.08247422680412371,-10.583554717962492
0.0859106529209622,5.135616169955428
0.08934707903780069,22.36888653236727
0.09278350515463918,-43.828087055189044
0.09621993127147765,-41.36370496545689
0.09965635738831614,-35.30906303931832
0.10309278350515463,-70.50029101044362
0.10652920962199312,52.98313729894627
0.10996563573883161,-34.295084742511065
0.1134020618556701,-11.110018594693015
0.11683848797250859,-14.223251527284969
0.12027491408934708,-5.891994496662753
0.12371134020618557,-51.4148370827581
0.12714776632302405,0.33750095590992046
0.13058419243986255,50.01662251479225
0.13402061855670103,9.909435736866472
0.13745704467353953,37.45878412453651
0.140893470790378,1.1007889963246527
0.14432989690721648,20.519888567943926
0.14776632302405499,-22.641949990207483
0.15120274914089346,2.232104616406705
0.15463917525773196,21.16172514887387
0.15807560137457044,-5.784083239718479
0.16151202749140894,-35.44712916692672
0.16494845360824742,5.276943120032154
0.1683848797250859,-5.987424866716426
0.1718213058419244,-75.30119908327664
0.17525773195876287,25.16359635068808
0.17869415807560138,11.518319319480177
0.18213058419243985,55.312971646636775
0.18556701030927836,-24.737541419354482
0.18900343642611683,-19.966558244023155
0.1924398625429553,57.11309799766708
0.1958762886597938,43.765494705699226
0.1993127147766323,-5.816287583706334
0.2027491408934708,17.16217723785789
0.20618556701030927,15.402463131199976
0.20962199312714777,5.954121990865245
0.21305841924398625,26.174980999813055
0.21649484536082475,26.93624096140024
0.21993127147766323,-16.190340491477734
0.2233676975945017,24.428616939481525
0.2268041237113402,3.165240979354216
0.23024054982817868,-2.094768072515249
0.23367697594501718,2.632826933718409
0.23711340206185566,-56.70725869320002
0.24054982817869416,-4.363226563481895
0.24398625429553264,125.8705336622117
0.24742268041237114,-18.878367858231904
0.2508591065292096,-38.0552016437646
0.2542955326460481,-20.903147130288872
0.25773195876288657,24.368623689756063
0.2611683848797251,36.81211927666436
0.2646048109965636,-14.70724448208109
0.26804123711340205,42.93506212730459
0.27147766323024053,10.544819283758946
0.27491408934707906,-36.996848276869514
0.27835051546391754,11.540025388074653
0.281786941580756,34.45848168840244
0.2852233676975945,-2.7838228391691633
0.28865979381443296,3.261436401962097
0.2920962199312715,-29.439212664232947
0.29553264604810997,8.37328402509111
0.29896907216494845,-22.55503323217212
0.3024054982817869,-40.472933123210225
0.3058419243986254,-44.56167238802681
0.30927835051546393,-5.971841458672323
0.3127147766323024,-19.90387098834653
0.3161512027491409,25.81975189922548
0.31958762886597936,12.70864739788437
0.3230240549828179,-2.487253259671668
0.32646048109965636,-7.5197078722272
0.32989690721649484,26.840628292903926
0.3333333333333333,83.2236500000001
0.3367697594501718,24.672857235438943
0.3402061855670103,21.770995185936577
