freq,power
0.0,973.0073000000001
0.003389830508474576,44.96760854268479
0.006779661016949152,72.21662528061515
0.010169491525423728,-26.848312476034558
0.013559322033898305,-5.731252105723975
0.01694915254237288,37.134291586938105
0.020338983050847456,48.2867870294743
0.023728813559322035,-12.037807986977498
0.02711864406779661,-29.570818491345157
0.030508474576271184,22.350596801496373
0.03389830508474576,-18.442354432100803
0.03728813559322034,44.155917907091506
0.04067796610169491,34.033759577189706
0.04406779661016949,4.961277679146566
0.04745762711864407,-39.198354142726686
0.05084745762711864,-70.83804830115574
0.05423728813559322,5.203456850489666
0.0576271186440678,42.63876400414258
0.06101694915254237,-7.636119540638084
0.06440677966101695,-42.80749389804336
0.06779661016949153,-22.562851674042015
0.0711864406779661,33.73381544061458
0.07457627118644068,27.96054777524786
0.07796610169491525,23.205174916567238
0.08135593220338982,-45.39759431866814
0.0847457627118644,-7.0366975219685814
0.08813559322033898,-27.204831458355358
0.09152542372881356,-40.62634378871788
0.09491525423728814,-31.918705104093046
0.0983050847457627,4.5434835791162875
0.10169491525423728,46.88234654914527
0.10508474576271186,82.44220781780689
0.10847457627118644,8.400506737706959
0.11186440677966102,-21.18311858627018
0.1152542372881356,-43.12995396853184
0.11864406779661017,20.907142636629565
0.12203389830508474,-36.874789255090676
0.12542372881355932,26.745165899045965
0.1288135593220339,34.08401708155475
0.13220338983050847,-57.393078339251204
0.13559322033898305,-28.886597438722163
0.13898305084745763,-78.58314704835884
0.1423728813559322,-44.73907490094309
0.14576271186440679,-52.11721033469432
0.14915254237288136,-27.826027732911186
0.15254237288135591,-3.2191411050970338
0.1559322033898305,-52.21909691549319
0.15932203389830507,39.71515414986359
0.16271186440677965,0.5702213210996074
0.16610169491525423,-22.814791006057316
0.1694915254237288,-23.82865533203179
0.17288135593220338,-24.243572971148502
0.17627118644067796,83.40263071272517
0.17966101694915254,-57.280246113012495
0.18305084745762712,22.825951381740612
0.1864406779661017,21.260858964568136
0.18983050847457628,12.606980422788844
0.19322033898305085,18.694904242317648
0.1966101694915254,20.298432476738498
0.19999999999999998,-42.39690539553925
0.20338983050847456,-40.47754385700109
0.20677966101694914,11.73637955938301
0.21016949152542372,75.76638881582363
0.2135593220338983,-13.564760792428862
0.21694915254237288,2.268726374141533
0.22033898305084745,-18.45740370720266
0.22372881355932203,11.998801126226674
0.2271186440677966,21.130524774137633
0.2305084745762712,29.64805541279777
