0.00966291184	0.01556468801	0.3384065061	0.1727989336	0.412556213	0.232946321
12.87	3.12	4.52	4.32	2.7	3.18
8.79	0.96	1.85	1.78	0.74	0.69
6.76	0.46	1.24	1.26	0.38	0.25
0.7409901495	0.9550858222	0.9255157111	0.9279278711	0.962129761	0.959115621
0.8974421046	0.7970280553	0.6251999552	0.6294887294	0.47680896	0.537609557
0.3887697972	0.408221623	0.4161634985	0.4000589821	0.43196157	0.411652126
0.3850743805	0.4112955607	0.5857754336	0.4725348793	0.522211778	0.519564488
24.234375	25.65625	20.890625	21.734375	21.859375	22.421875
0.9641337477	0.9809833093	0.9434233929	0.9645406168	0.942757467	0.943957897
0.7021830655	0.7085967177	0.707349171	0.708433333	0.7093288	0.709373565
0.6144489458	0.6288706257	0.66619401	0.662843547	0.647413501	0.626997834
0.2811285446	0.2775527271	0.263160641	0.264506319	0.270093568	0.279523374
0.04771712522	0.03822721501	0.03843578	0.04524173	0.046212277	0.045604807
0.005303334167	0.00745313544	0.005707132356	0.005774060986	0.052523628	0.043263136
22.69	4	5.89	4.57	6.68	5.78
18.46	1.23	3.17	2.21	3.63	2.75
15.96	0.58	2.34	1.58	2.61	1.91
0.5297761759	0.9426924864	0.8899434792	0.9184652525	0.875852462	0.898788371
0.8813062059	0.7509820283	0.4169355998	0.372256616	0.36117726	0.380264917
0.1134615969	0.2269464272	0.2801090286	0.2318049472	0.257916512	0.25063786
0.180028816	0.2648942496	0.5747870855	0.5013026113	0.517468415	0.431988733
26.78125	38.90625	32.5625	41.5625	36.03125	43.125
0.9999379217	0.9580696615	0.9624018185	0.9788852353	0.953468046	1.021394008
0.714800853	0.7164207841	0.716606115	0.713758027	0.720661384	0.716457315
0.5712797144	0.6642301219	0.687029166	0.66686359	0.701483568	0.678808496
0.3009656574	0.2615178532	0.253605403	0.261707814	0.247322408	0.257548123
0.04978716497	0.05184092626	0.049503506	0.049322136	0.060673964	0.046168256
0.5163551701	0.6928479602	0.6772579424	0.6473765448	0.423005933	0.460948467
22.94	5.95	7.72	6.57	6.7	6.01
17.91	2.1	3.73	2.78	3.07	2.38
15.12	1.11	2.49	1.66	2	1.31
0.5369386064	0.9105291806	0.866258909	0.8932482408	0.886269762	0.905510732
0.9269876852	0.8497090987	0.5741911449	0.6019627174	0.51743311	0.53460234
0.2761827755	0.3093365386	0.3032666569	0.3024669824	0.303560688	0.300403637
0.281653307	0.2767218374	0.3409848317	0.2971625154	0.328587365	0.317034106
32.1875	40.4375	36.1875	38.65625	38.125	41.15625
1.094752169	1.07815346	1.043113173	1.091214896	1.007038505	0.968507648
0.704285349	0.7061013699	0.707461618	0.706874704	0.706095037	0.703719381
0.6745252696	0.7065577312	0.721311995	0.715827339	0.709268061	0.686356046
0.2575819427	0.2439124444	0.237882636	0.240037366	0.24238869	0.253254097
0.0592629336	0.05750335145	0.057556895	0.055213779	0.062822346	0.062192547
