	0.02220569388	0.02305883548	0.02848617593	0.651656202	0.015641663
	14.11	14.67	12.23	12.15	11.26
	5	5.75	4.81	3.92	3.27
	2.86	3.72	3.31	2.3	1.74
	0.792618687	0.7743176987	0.8078281549	0.824649356	0.843446173
	0.7856798926	0.6551971748	0.656657815	0.632280439	0.65104955
	0.5076596743	0.5377333008	0.5233674818	0.514734212	0.506443745
	0.5736406035	0.6501047316	0.6104932898	0.676748397	0.634947947
	16.28125	17.328125	18.984375	10.6484375	15.9921875
	0.9644949775	0.9766983949	0.9614609411	0.968966221	0.961196806
	0.7405670489	0.744451943	0.744196289	0.751128704	0.748758663
	0.8080412762	0.80280845	0.793413128	0.813248717	0.784578095
	0.1998965743	0.202541997	0.207463767	0.196965777	0.212207583
	0.00696828279	0.007751268	0.008329864	0.012433095	0.006203588
	0.009164175319	0.0484481414	0.01214651423	0.686272443	0.008327603
	18.76	27.47	17.47	18.79	16.78
	7.1	17	8.08	8.46	6.98
	3.96	13.71	5.8	5.85	4.59
	0.7248327038	0.5194649371	0.7146160459	0.699907654	0.738580679
	0.6036057145	0.4616700807	0.4130268097	0.430507513	0.420304656
	0.4988216549	0.4465847084	0.4712594476	0.477053044	0.468187104
	0.5707178831	0.6317379366	0.5895614023	0.648521715	0.605085851
	16.5625	14.5859375	21.1875	12.328125	19.984375
	1.142074987	1.124534255	1.109223794	1.131839813	1.125727124
	0.743576174	0.753159237	0.746514375	0.751689906	0.749247545
	0.8370815373	0.81057526	0.824922275	0.837499746	0.821739482
	0.1831880658	0.196177675	0.189924872	0.182596246	0.191867721
	0.01131824992	0.011975394	0.013361567	0.016097186	0.014532058
	0.02183492305	0.01764202039	0.03394664367	0.813058924	0.026396757
	22.49	29.98	19.53	19.59	18.99
	10.55	18.55	8.81	8.69	8.35
	6.86	14.49	5.78	5.76	5.45
	0.6457647212	0.4876745608	0.6913919472	0.691932424	0.701992763
	0.8177151947	0.6221291705	0.6519900303	0.607209337	0.637754431
	0.4102717972	0.3800941069	0.407628976	0.420316175	0.411017358
	0.4716564856	0.4509611642	0.4416407285	0.484739205	0.450840536
	19.984375	13.59375	19.09375	11.7421875	16.6875
	0.9580474064	0.9691706943	0.9673412426	0.993013365	0.97491627
	0.7417015204	0.749322263	0.743219437	0.751719488	0.749594125
	0.8167920877	0.792868936	0.811397587	0.825526947	0.805061416
	0.1946248923	0.205794933	0.197528118	0.189813925	0.201252229
	0.01262830215	0.014118444	0.012211658	0.015671188	0.015830989
