	0.2763018245	0.188456884	0.196053722	0.625973478	0.658922228
	11.42	11.19	10.06	8.99	8.78
	3.86	3.55	3.59	2.27	2.16
	2.17	1.92	2.35	1.05	0.98
	0.8331282238	0.840126259	0.8467344188	0.880101602	0.883750014
	0.779547162	0.6682938181	0.6751995633	0.639978905	0.663735134
	0.4875541909	0.5144139479	0.5091686115	0.499335342	0.486629189
	0.532013331	0.6359186832	0.5764452094	0.644460874	0.604928324
	18.484375	18.125	19.59375	11.6953125	13.125
	0.9515318268	0.9675405335	0.9662134126	0.960753974	0.958906739
	0.7380985948	0.742463089	0.738879258	0.748545377	0.74849587
	0.7811090714	0.783009487	0.772929048	0.790750072	0.760807587
	0.2138522612	0.21292417	0.217995497	0.209039574	0.224143047
	0.0114024064	0.010614311	0.012789847	0.010576591	0.012410055
	0.01205828285	0.09242403925	0.07322353678	0.791950192	0.744959335
	14.14	21.22	15.92	14.78	13.81
	4.53	12.66	8.34	6.83	5.9
	2.16	10.2	6.5	4.87	3.99
	0.8019997829	0.617881939	0.7205832568	0.755327196	0.778687089
	0.6424454693	0.4598110676	0.4313350477	0.434954505	0.43252149
	0.4873514867	0.428719819	0.4321387354	0.465455567	0.458825369
	0.5213036522	0.5414734539	0.4069723812	0.557697351	0.58349744
	20.09375	17.25	25.015625	13.890625	16.234375
	1.085235414	1.072577089	1.020698472	1.028110089	1.068506502
	0.7448797048	0.75134125	0.744449474	0.750572614	0.749753086
	0.8269737545	0.806035149	0.81140317	0.82222483	0.806945513
	0.1892413216	0.200050935	0.197431019	0.191469856	0.200139499
	0.01240820609	0.017283999	0.017618716	0.010729632	0.016359236
	0.07495429133	0.08560982049	0.1658020011	0.917830985	0.826937281
	16.07	18.35	14.94	14.95	15.11
	6.29	8.61	5.76	6.96	6.36
	3.69	5.73	3.4	4.99	4.19
	0.7574858837	0.7034421272	0.774350855	0.751819071	0.761603233
	0.8016729234	0.6263565519	0.651228627	0.593706219	0.629015227
	0.4211477763	0.4001258153	0.4015506889	0.410104336	0.403936558
	0.4222332857	0.4436258803	0.3931052529	0.428841641	0.41314058
	19.859375	17.734375	22.546875	13.8671875	15.34375
	0.9352689521	0.9531529724	0.9542003511	0.998354335	0.967643806
	0.7409050633	0.744395896	0.741571228	0.751714231	0.748151613
	0.8016018765	0.796463293	0.79816285	0.808393784	0.785796229
	0.2028436636	0.205308016	0.204791656	0.199092138	0.211285197
	0.01689791108	0.02080902	0.013646257	0.021833197	0.01550061
